1 5981 10 1358579904 1358579904 28 1358583196 1358583310 12 1358588017 1358588017 29 1358588038 1358588038 1 1358588099 1358588099 22 1358588114 1358588114 6 1358588130 1358588133 20 1358598109 1358598109 
1 5982 29 1369520409 1369520409 6 1369525303 1369525303 
1 5983 21 1380997071 1380999549 
1227 241 20 1239378603 1239378603 
1227 242 20 1239525220 1239525220 
1227 243 0 1239618379 1239618379 
2 4319 10 1210871818 1210871857 
2 4320 28 1210921000 1210921000 
2 4321 18 1210955212 1210955212 
1226 3139 22 1361758465 1361758465 
3 4198 6 1071969880 1071969880 21 1071976157 1071976157 29 1071979807 1071979807 15 1071982218 1071983700 
1225 1633 29 1311882475 1311882475 
1225 1634 10 1343965267 1343969398 
4 4898 15 1088604000 1088604000 24 1088604000 1088604000 
1224 4253 24 1169825389 1169825389 
5 662 21 1363338086 1363338086 
5 663 20 1390532535 1390532535 
5 664 6 1393130198 1393130373 29 1393131270 1393131270 
1223 4335 24 1250991452 1250996569 
6 4177 29 1356761464 1356761464 
6 4178 29 1356844634 1356844634 
6 4179 29 1356916360 1356916360 
1222 1169 15 1241166804 1241166804 
7 5913 22 1344208919 1344208919 27 1344209256 1344209949 6 1344214289 1344217079 23 1344219136 1344219136 
7 5914 15 1344299800 1344299800 
1221 3705 15 1387781494 1387781494 
8 3519 21 1348628498 1348628498 
8 3520 29 1348723763 1348723763 
800 3347 0 1329211502 1329211502 
9 5575 2 1223106125 1223106221 20 1223113404 1223113649 21 1223114706 1223114726 5 1223117256 1223117256 
801 79 24 1317507816 1317511370 
801 80 12 1352288471 1352288471 
801 81 12 1352442667 1352442667 
801 82 20 1356932945 1356932945 
801 83 12 1362197896 1362204065 
801 84 29 1362783809 1362783809 
801 85 27 1367032017 1367032017 
801 86 26 1369454954 1369454954 
801 87 27 1370679140 1370679140 
801 88 23 1370767529 1370767529 
802 3982 21 1171048617 1171048654 
802 3983 6 1171127417 1171127638 
802 3984 29 1172579683 1172579727 6 1172579903 1172579903 
802 3985 13 1188557941 1188558962 
802 3986 13 1190383030 1190383060 
802 3987 6 1212826046 1212826046 
803 2791 15 1372735681 1372735681 23 1372742521 1372747016 
804 483 20 1195887909 1195887909 
805 2185 3 1249098575 1249103825 
806 3499 20 1180816031 1180816031 
807 4001 11 1394940197 1394948565 
1229 3847 2 1326961636 1326961636 
808 3050 20 1244710235 1244710235 
808 3051 23 1245546513 1245547077 14 1245549314 1245549314 
809 3500 24 1215848619 1215849530 21 1215853590 1215853897 
809 3501 20 1216026292 1216026329 29 1216027880 1216027906 7 1216027955 1216031227 15 1216031264 1216031339 3 1216031916 1216037185 
809 3502 14 1216106799 1216106799 18 1216107050 1216107967 
1000 4609 24 1301725273 1301725273 
1242 2045 25 1354768540 1354768540 
1241 5839 24 1165143947 1165143947 
1241 5840 26 1165192859 1165192859 
1240 1111 15 1298165532 1298173662 
1240 1112 16 1310088921 1310102407 
1240 1113 16 1310163782 1310183968 
1240 1114 16 1310252279 1310281867 
1239 4137 15 1308482426 1308484618 
1239 4138 10 1313583770 1313584813 
1238 5831 0 1221803863 1221803863 
1238 5832 26 1221887848 1221887848 
1238 5833 27 1276742091 1276742172 21 1276742279 1276742458 
1238 5834 0 1277184997 1277184997 
1237 1494 27 1222774125 1222774125 
1237 1495 22 1228553571 1228553571 
1237 1496 27 1241100000 1241100000 
1237 1497 20 1242738093 1242738093 
1237 1498 27 1242825753 1242825753 
1237 1499 21 1243517842 1243517842 
1237 1500 22 1243778400 1243778400 27 1243778400 1243778400 
1237 1501 21 1243840848 1243840848 
1237 1502 22 1244673025 1244673025 
1237 1503 22 1262264400 1262264400 
1237 1504 23 1274104800 1274104800 
1237 1505 28 1280584800 1280584800 
1237 1506 20 1283954400 1283954401 
1237 1507 29 1288875600 1288875600 
1237 1508 20 1292504401 1292504401 
1237 1509 20 1293800400 1293800400 
1237 1510 22 1301576400 1301576400 
1237 1511 29 1305813601 1305813602 27 1305813607 1305813607 
1237 1512 10 1306418401 1306418401 
1237 1513 5 1306850400 1306850400 
1237 1514 24 1312120800 1312120800 
1237 1515 9 1353070800 1353070801 
1236 1047 10 1382839601 1382839601 
1235 2975 6 1390167176 1390176240 
1234 3857 14 1058079788 1058079788 
1233 2343 10 1307937141 1307937141 
1233 2344 28 1308305791 1308305791 
1233 2345 3 1309576515 1309576515 15 1309577034 1309577042 
1233 2346 28 1310374490 1310386259 
810 220 22 1313476766 1313476766 5 1313483725 1313483725 
1232 1377 13 1326849495 1326849495 
811 666 28 1297996159 1297996224 
811 667 15 1298417854 1298425222 
811 668 21 1306547312 1306547312 22 1306549425 1306549425 
811 669 22 1306628337 1306644047 
811 670 12 1333876572 1333876572 
811 671 10 1335607083 1335607083 
812 5890 1 1178949472 1178956581 13 1178957121 1178957139 16 1178957969 1178958717 
813 4410 22 1385854736 1385854736 
814 5352 27 1147991620 1147991620 
814 5353 6 1159875682 1159875682 
814 5354 29 1227404693 1227404693 
815 2974 10 1161854559 1161854559 
816 3790 6 1345241251 1345241251 0 1345241925 1345241925 
816 3791 6 1348894199 1348894199 
816 3792 29 1360379048 1360379048 
816 3793 20 1361100276 1361100276 
817 5632 27 1364559905 1364559905 
818 253 23 1280095118 1280096626 10 1280108852 1280109024 
819 4455 21 1353145223 1353147767 
819 4456 15 1361061085 1361073686 
1011 3929 22 1346195833 1346195833 
1011 3930 1 1347004764 1347010117 
1011 3931 29 1352843324 1352843324 
1253 4980 27 1226386333 1226386333 
1010 2347 15 1285380698 1285382444 
1252 4724 23 1181210402 1181210404 
1252 4725 0 1183114250 1183119495 
1252 4726 15 1227767635 1227767899 
1252 4727 22 1227932243 1227932243 
1251 3361 10 1159613481 1159613481 
1251 3362 26 1165989130 1165989173 
1250 4505 29 1385621681 1385621681 
1008 5861 24 1211685201 1211686292 
1008 5862 24 1252126973 1252126973 
1008 5863 27 1276255133 1276255133 
1008 5864 24 1280028121 1280030213 
1008 5865 24 1310790298 1310790310 
1008 5866 15 1311911470 1311911470 
1008 5867 24 1333775443 1333775443 
1008 5868 5 1336187525 1336187525 
1008 5869 12 1338104676 1338104676 
1008 5870 27 1347118593 1347118593 
1008 5871 24 1354332435 1354332435 
1008 5872 21 1372213662 1372214035 
1007 4919 5 1370744501 1370744501 
1249 4163 2 1353180611 1353180611 
1006 4893 15 1376031065 1376031065 3 1376036196 1376044907 
1248 4778 15 1309766323 1309766323 6 1309766485 1309767764 
1248 4779 6 1322237194 1322237194 
1005 198 27 1291098874 1291098874 
1005 199 26 1291359876 1291359876 
1005 200 27 1291851861 1291851861 
1005 201 27 1292046974 1292047009 
1005 202 20 1292447752 1292447752 
1005 203 20 1292526757 1292537992 
1005 204 20 1293925327 1293925327 
1005 205 20 1295223142 1295223142 
1005 206 20 1295824902 1295824902 
1005 207 20 1297037665 1297037665 
1005 208 20 1297796471 1297796471 
1005 209 22 1298758974 1298758974 
1005 210 20 1298920244 1298923640 
1005 211 20 1299092898 1299097517 
1005 212 22 1301180776 1301180776 
1005 213 25 1313207528 1313209736 
1005 214 22 1315372428 1315372428 
1005 215 20 1315707604 1315707604 
1005 216 25 1322524491 1322524555 
1005 217 20 1327187726 1327192056 
1005 218 0 1343040903 1343040903 
1005 219 6 1347752316 1347752316 
1247 38 5 1379577453 1379577453 
1247 39 21 1382225714 1382225714 
1247 40 5 1383644442 1383644442 
1247 41 5 1383899070 1383899205 
1247 42 5 1384205119 1384205119 
1247 43 22 1384501186 1384501186 
1247 44 5 1384601670 1384601670 
1247 45 5 1384684946 1384684946 
1247 46 2 1394077414 1394077414 
1004 3614 6 1285737314 1285737466 
1004 3615 20 1286027180 1286027180 
1246 4686 14 1280906023 1280906023 
1246 4687 5 1300508294 1300517197 
1003 2205 15 1341452316 1341452316 
1245 1805 2 1359174970 1359174970 
820 3017 10 1152260706 1152265632 
820 3018 24 1160030218 1160030218 
820 3019 20 1170120287 1170129242 
820 3020 27 1206385509 1206392777 
1002 3628 24 1388141428 1388141450 
1002 3629 6 1388195622 1388197764 
1244 4785 15 1185889140 1185889140 
821 2812 15 1397587023 1397587023 
821 2813 15 1397635715 1397635722 7 1397637017 1397637017 
821 2814 7 1397669098 1397669098 
1001 1262 9 1210654379 1210654379 
1001 1263 9 1211073711 1211076822 
1243 5474 15 1364531302 1364553252 
822 4540 2 1267591284 1267591284 
822 4541 5 1271559839 1271559839 
822 4542 2 1278293704 1278293704 
822 4543 2 1282394711 1282394711 
822 4544 20 1286031890 1286032140 
822 4545 2 1289278360 1289278397 
822 4546 2 1294806421 1294806421 
822 4547 2 1298354953 1298354953 
822 4548 22 1304503800 1304504043 21 1304504110 1304504110 
822 4549 3 1310376683 1310388805 
822 4550 20 1334370678 1334370678 
822 4551 20 1346668480 1346668480 
823 2113 6 1373235188 1373235188 
824 3827 21 1343473094 1343473094 
824 3828 21 1345620418 1345620418 9 1345639507 1345639507 
824 3829 2 1365669552 1365669552 
824 3830 28 1369555189 1369555189 
824 3831 10 1371465412 1371465412 
824 3832 5 1380102665 1380102665 
825 1267 29 1258386677 1258403520 6 1258404562 1258405331 
825 1268 15 1260291173 1260291173 23 1260291985 1260291985 
825 1269 15 1260699251 1260701094 
825 1270 20 1260793945 1260795893 22 1260796211 1260806422 29 1260815155 1260815155 27 1260834356 1260834356 
825 1271 15 1260986182 1260986182 
825 1272 29 1261125924 1261125924 
825 1273 20 1261210302 1261210302 
825 1274 15 1262037957 1262038216 
826 3044 29 1295495388 1295495388 
826 3045 22 1295581522 1295583262 20 1295584047 1295584047 27 1295585319 1295585326 
826 3046 24 1295659231 1295659231 12 1295667718 1295673150 
826 3047 22 1337400238 1337417477 
826 3048 12 1337479014 1337485218 
826 3049 10 1337575020 1337581813 
827 1212 3 1246081731 1246081731 
828 4961 20 1210645664 1210645664 22 1210646225 1210649732 27 1210649845 1210650175 29 1210650968 1210650968 15 1210651491 1210653284 0 1210653751 1210653751 3 1210654091 1210655867 23 1210660662 1210662160 6 1210662173 1210666002 18 1210682928 1210682989 
829 1264 15 1203159788 1203159788 
829 1265 1 1220237013 1220237013 
1009 1728 29 1303945398 1303945524 
1022 2283 22 1243066513 1243084042 
1264 165 6 1348042674 1348042679 
1021 3652 22 1190777994 1190777994 
1021 3653 22 1203469752 1203469752 
1021 3654 21 1213945119 1213945119 
1021 3655 24 1256552273 1256552273 
1021 3656 20 1266451552 1266451552 
1021 3657 24 1272702756 1272702756 
1021 3658 5 1274257874 1274257874 
1021 3659 5 1277883571 1277883571 
1021 3660 24 1278565259 1278565259 
1021 3661 28 1320657442 1320657442 
1021 3662 22 1321414148 1321414148 
1021 3663 5 1323590962 1323590962 
1021 3664 5 1323675252 1323675252 
1021 3665 24 1323939410 1323939410 
1021 3666 5 1324069377 1324069377 
1021 3667 24 1337318778 1337318778 
1021 3668 20 1337483108 1337483108 
1021 3669 5 1338210590 1338210590 
1021 3670 5 1339211635 1339211635 
1021 3671 5 1339375943 1339375943 
1021 3672 5 1339990072 1339990072 
1021 3673 29 1342938009 1342938009 
1021 3674 5 1343873086 1343873086 20 1343889734 1343890447 
1021 3675 20 1347419771 1347419771 
1021 3676 5 1349995553 1349995553 
1021 3677 2 1361701344 1361701344 
1021 3678 2 1363431774 1363431774 
1021 3679 5 1371691545 1371691545 
1021 3680 5 1386581832 1386581832 
1263 5071 15 1339753766 1339753766 
1020 1531 22 1386383940 1386383940 
1262 4392 20 1256178377 1256178377 
1262 4393 24 1260193437 1260193437 
1262 4394 24 1262953107 1262953107 
1262 4395 5 1302326085 1302326085 
1262 4396 23 1303124736 1303124736 
1262 4397 24 1322686008 1322686008 
1262 4398 5 1333951180 1333951180 
1262 4399 19 1342078571 1342078571 
1262 4400 6 1345361506 1345361506 
1262 4401 24 1355194175 1355194175 
1262 4402 2 1355468213 1355468213 
1262 4403 24 1365311510 1365311510 
1262 4404 5 1371604365 1371604365 
1262 4405 21 1373873123 1373873123 
1261 3936 11 1372727668 1372742504 
1260 5623 15 1304573632 1304575313 
1260 5624 10 1304668630 1304668907 
1019 5619 29 1264984099 1264984099 
1018 3457 5 1245564345 1245564866 
1018 3458 7 1277004441 1277004441 
1018 3459 20 1308391200 1308398443 
1018 3460 20 1308672535 1308672535 
1018 3461 20 1371124800 1371124806 
1018 3462 24 1371297600 1371297621 
1017 3025 24 1211684854 1211701739 
1017 3026 24 1213428983 1213430228 
1017 3027 10 1319439761 1319439761 
1259 1307 6 1243132752 1243132752 
1259 1308 15 1247645580 1247645580 
1259 1309 11 1255836530 1255836560 
1016 1879 26 1252480365 1252480365 
1016 1880 21 1294295836 1294295836 
1016 1881 26 1325824710 1325824710 
1258 295 15 1329728017 1329730500 
1015 5630 28 1358141373 1358141373 
1257 256 6 1310443922 1310444239 15 1310444267 1310454508 
1257 257 2 1334158268 1334159846 
1257 258 3 1354348982 1354349448 
1257 259 3 1366360439 1366362694 
1257 260 3 1374929932 1374947129 
1257 261 3 1374977437 1374987968 
830 5701 29 1191450525 1191450833 
1014 2873 24 1164162376 1164162376 
1256 3079 3 1244359757 1244359773 15 1244359784 1244359995 
1256 3080 3 1244949088 1244949137 
1256 3081 3 1248577604 1248577604 
1256 3082 26 1249285585 1249285625 
1256 3083 0 1257502177 1257502177 
1256 3084 0 1258783233 1258783244 
1256 3085 3 1275788146 1275797001 
1256 3086 6 1333862493 1333862493 
1256 3087 6 1345716127 1345716127 
831 5372 25 1158646634 1158646674 
1013 5968 10 1297954924 1297954924 
1255 166 6 1190171771 1190174968 21 1190180725 1190180739 27 1190181054 1190185237 
1255 167 21 1197604160 1197604641 
832 5364 7 1369546087 1369546087 
1012 536 27 1262143868 1262143868 
1012 537 12 1262489443 1262494316 27 1262500072 1262500072 
1012 538 10 1268038795 1268038795 
1012 539 10 1282895177 1282904307 
1012 540 10 1287448113 1287448113 
1012 541 10 1302155729 1302155729 
1012 542 12 1303875517 1303875528 
1012 543 12 1361162601 1361164852 
1012 544 6 1362023190 1362023506 29 1362024130 1362024161 7 1362024471 1362027321 
1254 4587 28 1225857834 1225863753 
1254 4588 20 1230952383 1230954421 
1254 4589 20 1238807256 1238811450 
1254 4590 24 1240627367 1240630401 
1254 4591 24 1251598424 1251621969 
1254 4592 28 1256353629 1256358245 
1254 4593 21 1264036412 1264037671 
1254 4594 21 1264165930 1264165930 
1254 4595 20 1264210819 1264221470 
1254 4596 21 1267080578 1267084328 
1254 4597 21 1322808776 1322808776 
833 3413 10 1160419616 1160420988 
833 3414 10 1160524612 1160532311 
833 3415 15 1160593050 1160598768 
833 3416 27 1160658888 1160658888 29 1160671391 1160671391 
834 3055 20 1170743677 1170743677 
834 3056 29 1171605379 1171605379 
834 3057 29 1172092971 1172092971 
835 1252 21 1350717149 1350717149 
836 3624 10 1181262376 1181262376 
837 1816 5 1241138490 1241142064 
838 4997 29 1250273239 1250275143 21 1250280114 1250280114 27 1250280381 1250280488 6 1250281804 1250281804 7 1250282654 1250282978 
839 179 22 1262054599 1262054599 
839 180 20 1272437444 1272437444 
839 181 20 1279704177 1279704177 
839 182 20 1285149136 1285149136 
839 183 20 1292407434 1292407434 
839 184 22 1294122933 1294123461 
839 185 22 1299052567 1299052567 
839 186 20 1306031066 1306039786 
839 187 21 1310112135 1310112137 
839 188 22 1317373446 1317373446 
839 189 26 1322781632 1322781632 
839 190 27 1324663797 1324663797 
839 191 22 1360663848 1360663848 
839 192 20 1369126906 1369126906 
839 193 24 1370066444 1370069713 
1033 4892 15 1370056310 1370056359 
1275 1540 16 1181297051 1181297051 
1032 2163 23 1325913406 1325913406 
1032 2164 23 1326388316 1326388486 
1032 2165 21 1341643447 1341644710 
1032 2166 0 1347176168 1347176168 
1032 2167 7 1348468906 1348468906 
1032 2168 15 1348578242 1348578242 
1032 2169 7 1348741838 1348741838 
1032 2170 20 1349516515 1349516515 
1032 2171 15 1349791930 1349791930 6 1349792039 1349792039 
1032 2172 27 1350038550 1350038550 
1032 2173 0 1350401161 1350401161 
1032 2174 15 1350503603 1350503603 
1032 2175 6 1350807856 1350807856 
1032 2176 7 1351851429 1351851429 
1032 2177 15 1352270292 1352270292 
1032 2178 21 1352808076 1352808076 
1032 2179 15 1353645008 1353645008 
1032 2180 6 1353770338 1353770338 
1032 2181 7 1354269201 1354269201 
1032 2182 15 1357172699 1357172699 
1032 2183 7 1358333657 1358333657 
1032 2184 24 1396157451 1396157451 
1274 5967 15 1146685960 1146691418 
1031 4318 7 1389151739 1389157714 
1273 5 23 1196128621 1196128878 
1273 6 22 1198051767 1198052832 
1273 7 22 1198627025 1198627598 
1273 8 22 1206164087 1206165702 23 1206168673 1206170032 
1273 9 23 1214890166 1214890462 
1273 10 24 1215592158 1215600149 
1273 11 16 1220231631 1220263113 
1273 12 23 1221900500 1221900536 
1273 13 22 1222562726 1222563147 
1273 14 23 1223185528 1223185867 
1273 15 3 1296787058 1296787058 
1273 16 23 1298829412 1298829412 
1030 5628 15 1153898722 1153898722 
1272 5947 24 1211643255 1211643938 28 1211646493 1211649807 7 1211653564 1211654820 
1272 5948 29 1276760349 1276764026 
1272 5949 20 1276843920 1276845720 
1272 5950 20 1279093664 1279101006 
1272 5951 20 1279182114 1279182114 
1272 5952 20 1285988877 1286006621 
1272 5953 20 1322121633 1322121682 
1272 5954 20 1337318552 1337318700 
1272 5955 20 1339129393 1339132183 
1272 5956 20 1345179365 1345180725 
1272 5957 20 1348295680 1348295680 
1272 5958 22 1368083001 1368083001 21 1368088189 1368088566 
1272 5959 27 1368689071 1368690950 20 1368691216 1368691288 29 1368692435 1368692435 
1272 5960 0 1376629836 1376630159 23 1376630171 1376631969 
1272 5961 10 1376706549 1376706549 
1271 5556 27 1357966579 1357966671 21 1357967353 1357967741 15 1357970666 1357972533 29 1357973053 1357973053 6 1357973355 1357973355 
1271 5557 27 1360277502 1360277502 
1271 5558 2 1360382277 1360384391 
1271 5559 26 1361674488 1361676085 
1271 5560 7 1362889646 1362889646 
1271 5561 20 1364697508 1364697508 
1271 5562 20 1365305719 1365305732 
1271 5563 21 1371539886 1371540056 
1271 5564 22 1375610365 1375610844 
1271 5565 21 1376614916 1376614939 
1271 5566 20 1378201884 1378201884 
1271 5567 10 1380154972 1380156498 
1271 5568 5 1383967292 1383967292 
1271 5569 21 1390947660 1390947660 
1270 1003 7 1271284945 1271284945 
1029 1314 24 1304057419 1304057419 
1029 1315 5 1306312341 1306312341 
1029 1316 20 1306398349 1306398349 
1029 1317 24 1310617156 1310617156 
1029 1318 27 1315019922 1315019922 
1028 363 15 1272026855 1272026855 
1027 3371 10 1271610737 1271610737 
1269 5920 26 1325829049 1325829073 
840 4422 5 1395215892 1395215892 
1026 2929 2 1359170676 1359173286 
1026 2930 21 1382211586 1382214349 
1268 1895 29 1320236225 1320236225 
1268 1896 24 1320910837 1320910837 
1268 1897 5 1322205114 1322205114 
1268 1898 10 1326428892 1326428892 
841 5555 5 1253061221 1253067756 15 1253068676 1253071763 10 1253073331 1253081620 3 1253081663 1253082899 7 1253083001 1253084688 
1025 2910 29 1330311148 1330311148 
1025 2911 29 1332976672 1332976672 
1025 2912 29 1333099101 1333099101 
1025 2913 29 1333526550 1333526550 
1025 2914 29 1333606204 1333606204 
1267 1769 26 1341111987 1341111987 
600 3140 29 1308443243 1308443243 
600 3141 21 1377840712 1377840712 
600 3142 21 1378013324 1378013324 
600 3143 21 1378114092 1378114103 
600 3144 21 1378240461 1378240461 
600 3145 24 1379123940 1379123940 
600 3146 21 1381054067 1381058667 
600 3147 5 1381545200 1381549291 
600 3148 21 1382754102 1382754102 
600 3149 28 1383208212 1383208212 5 1383210042 1383210489 21 1383211999 1383212038 27 1383212365 1383212883 20 1383213796 1383214046 
600 3150 20 1393030208 1393030208 
842 672 7 1025403275 1025403275 15 1025421830 1025421830 
1024 1085 0 1298620955 1298620955 
1024 1086 6 1333181529 1333181529 20 1333193593 1333193593 
1024 1087 20 1339844536 1339844536 
1024 1088 0 1342848978 1342848978 7 1342849424 1342849440 
1266 4685 0 1315823411 1315823411 
601 1994 21 709912800 709912800 
843 1392 20 1290776494 1290776494 
843 1393 23 1295580393 1295580393 
1023 4791 10 1336596617 1336596617 
1265 448 22 1236927456 1236927456 20 1236929281 1236929281 
1265 449 27 1296009372 1296009380 
1265 450 21 1296122164 1296123736 
602 5356 24 1307787941 1307787941 
602 5357 23 1343380962 1343380962 
602 5358 24 1346552046 1346552046 
602 5359 27 1348457354 1348457354 
602 5360 23 1349488438 1349489361 
602 5361 23 1349673649 1349673649 
602 5362 10 1350634238 1350634238 
844 4693 29 1168317296 1168319130 
603 4450 15 1116992164 1116992336 7 1116993828 1116993828 29 1116994106 1116994495 10 1116994865 1116994865 24 1117001352 1117002103 
603 4451 20 1117072718 1117072718 5 1117073625 1117073625 21 1117081282 1117081282 27 1117081315 1117085552 
603 4452 29 1117250067 1117253156 
845 5501 6 1346925978 1346925978 
845 5502 15 1347161073 1347175820 
845 5503 15 1347329063 1347329063 
845 5504 15 1347426666 1347426666 
845 5505 15 1347497110 1347504280 
845 5506 15 1347575688 1347622075 
845 5507 21 1364076547 1364076547 
845 5508 20 1390273786 1390273860 
604 5131 10 1269479610 1269482002 
604 5132 21 1323922790 1323922790 10 1323925100 1323925732 15 1323927970 1323939925 
604 5133 21 1323988865 1323988865 
604 5134 10 1324087320 1324087320 5 1324088082 1324088082 
604 5135 15 1324171680 1324171680 
846 4598 1 1177141524 1177141524 
605 2970 15 1188464424 1188464424 
605 2971 21 1188545771 1188545771 10 1188550178 1188550673 
847 3348 15 1371323314 1371323489 
606 3941 0 1367839877 1367839877 6 1367841047 1367841047 
606 3942 6 1367873657 1367873657 
606 3943 6 1367922103 1367922103 
848 2284 21 1179055317 1179055317 
848 2285 29 1227919278 1227936503 
848 2286 2 1232424345 1232430011 
848 2287 5 1297995535 1297995974 
607 4468 22 1346194546 1346195448 10 1346204815 1346213123 
607 4469 28 1346377633 1346379319 22 1346381951 1346381951 
849 3417 15 1171784691 1171784691 
849 3418 26 1231286628 1231286628 
849 3419 29 1254629419 1254629419 
849 3420 27 1289554919 1289565458 
849 3421 26 1301030505 1301044832 
849 3422 3 1339512955 1339515751 
849 3423 27 1340439568 1340439568 
849 3424 5 1377167756 1377167756 
849 3425 1 1377337456 1377337456 
849 3426 20 1383816339 1383816339 
849 3427 21 1387923990 1387923990 
608 1254 6 1257017389 1257018002 
609 1989 15 1368850843 1368850843 
1044 1458 12 1224062023 1224062442 
1044 1459 7 1224134913 1224135399 
1044 1460 15 1224223503 1224225538 
1286 3890 23 1345173206 1345173206 
1286 3891 15 1346107507 1346107507 
1286 3892 23 1349386505 1349386505 
1286 3893 15 1351296600 1351296600 
1043 1990 2 1290928403 1290928911 
1043 1991 2 1298541551 1298541673 
1043 1992 5 1316225387 1316229888 24 1316236048 1316236869 
1285 2402 3 1273108465 1273116631 
1042 683 12 1157418856 1157425751 15 1157430153 1157433350 28 1157437391 1157437391 
1284 4732 15 1343290272 1343290272 
1284 4733 16 1343373494 1343373494 
1041 4552 26 1154436422 1154436422 
1041 4553 21 1156909228 1156912004 
1041 4554 10 1189070094 1189075550 
1041 4555 27 1222550104 1222560626 21 1222561441 1222561448 
1041 4556 21 1223179824 1223190563 
1041 4557 21 1247450245 1247450245 
1041 4558 27 1341447302 1341447302 
1041 4559 26 1349149962 1349149962 
1041 4560 5 1354170653 1354170681 
1283 3690 26 1191080119 1191080133 
1283 3691 21 1192192908 1192194291 
1283 3692 15 1198309752 1198309752 
1040 617 24 1153950679 1153955400 15 1153960934 1153964618 
1282 2586 7 1385769401 1385773041 15 1385773925 1385773925 
1281 1345 27 1214887528 1214887528 21 1214887803 1214887893 22 1214888788 1214888788 
1280 608 21 1244870060 1244870400 15 1244872837 1244876005 
1280 609 27 1244968155 1244968251 21 1244968503 1244968503 
1039 197 24 1342652767 1342652767 2 1342661858 1342661858 
850 5842 6 1218325968 1218325968 15 1218329644 1218329644 10 1218336248 1218336731 
1038 4786 6 1315031943 1315032956 
851 4519 0 1357155277 1357155277 
1037 4501 10 1372826187 1372826205 
1279 2798 10 1205139235 1205140005 
1279 2799 10 1334294176 1334299491 
610 3377 28 1158376323 1158376334 9 1158385558 1158385558 
610 3378 5 1246003031 1246010799 
610 3379 26 1246956994 1246957093 
610 3380 5 1247805648 1247805648 
610 3381 5 1249890283 1249890283 
610 3382 5 1251881568 1251883734 
610 3383 5 1259305627 1259305627 
610 3384 24 1261802676 1261802676 
610 3385 26 1261883347 1261883446 
610 3386 28 1272150886 1272150886 
610 3387 28 1272446792 1272446792 
610 3388 5 1274344898 1274344898 
610 3389 28 1275178915 1275178915 
610 3390 5 1278133098 1278139251 
610 3391 5 1284547522 1284547522 
610 3392 5 1284792785 1284792785 
610 3393 10 1303092685 1303092685 
610 3394 26 1304144961 1304144961 
610 3395 1 1306556920 1306556920 
610 3396 5 1311154027 1311154027 24 1311161158 1311161158 
610 3397 5 1312964130 1312964130 
610 3398 21 1314351845 1314352850 
610 3399 5 1370061490 1370061490 
852 5897 15 1087879071 1087879071 
852 5898 22 1127199438 1127199438 
852 5899 20 1129024445 1129024445 
852 5900 2 1138354289 1138354289 
